118	10	"Berth"	"Seasonal End Date"		"Optional"	"Specific"
20589	10	"Berth"	"Sounding Datum"		"Optional"	"Specific"
87	10	"Berth"	"Depth range - shoalest value"		"Optional"	"Specific"
89	10	"Berth"	"Depth units"		"Optional"	"Specific"
144	10	"Berth"	"Sounding Accuracy"		"Optional"	"Specific"
125	10	"Berth"	"Quality of Sounding Measurement"		"Optional"	"Specific"
1	11	"Bridge"	"Production Agency"		"Optional"	"Generic"
80	11	"Bridge"	"Source Scale"		"Optional"	"Generic"
22491	11	"Bridge"	"Copyright statement"		"Optional"	"Generic"
22489	11	"Bridge"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	11	"Bridge"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	11	"Bridge"	"Supporting Textual Information"		"Optional"	"Generic"
300	11	"Bridge"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	11	"Bridge"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	11	"Bridge"	"Image File Link"		"Optional"	"Generic"
122	11	"Bridge"	"Producing Country"		"Optional"	"Generic"
124	11	"Bridge"	"Reference to a Publication"		"Optional"	"Generic"
128	11	"Bridge"	"Capture Date"		"Optional"	"Generic"
133	11	"Bridge"	"Scale Minimum"		"Optional"	"Generic"
132	11	"Bridge"	"Scale Maximum"		"Optional"	"Generic"
20666	11	"Bridge"	"Caveat"		"Optional"	"Generic"
20663	11	"Bridge"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	11	"Bridge"	"Owner Authority"		"Optional"	"Generic"
20664	11	"Bridge"	"Protective Marking"		"Optional"	"Generic"
147	11	"Bridge"	"Source Date"		"Optional"	"Generic"
148	11	"Bridge"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	11	"Bridge"	"Text File Reference"		"Optional"	"Generic"
180	11	"Bridge"	"Relative Vertical Accuracy"		"Optional"	"Generic"
9	11	"Bridge"	"Bridge Classification"		"Mandatory"	"Specific"
75	11	"Bridge"	"Colour"		"Optional"	"Specific"
76	11	"Bridge"	"Colour Pattern"		"Optional"	"Specific"
81	11	"Bridge"	"Condition"		"Optional"	"Specific"
82	11	"Bridge"	"Conspicuous, Radar"		"Optional"	"Specific"
83	11	"Bridge"	"Conspicuous, Visually"		"Optional"	"Specific"
85	11	"Bridge"	"End Date"		"Optional"	"Specific"
86	11	"Bridge"	"Start Date"		"Optional"	"Specific"
98	11	"Bridge"	"Horizontal Clearance"		"Optional"	"Specific"
96	11	"Bridge"	"Height/Length Units"		"Optional"	"Specific"
20694	11	"Bridge"	"Military Load Classification"		"Optional"	"Specific"
112	11	"Bridge"	"Nature of Construction"		"Optional"	"Specific"
301	11	"Bridge"	"Name (in national language characters)"		"Optional"	"Specific"
116	11	"Bridge"	"Name"		"Optional"	"Specific"
149	11	"Bridge"	"Status"		"Optional"	"Specific"
182	11	"Bridge"	"Vertical Clearance, Closed"		"Optional"	"Specific"
181	11	"Bridge"	"Vertical Clearance"		"Optional"	"Specific"
183	11	"Bridge"	"Vertical Clearance, Open"		"Optional"	"Specific"
185	11	"Bridge"	"Vertical Datum"		"Optional"	"Specific"
20612	11	"Bridge"	"Weight Bearing Capability"		"Optional"	"Specific"
99	11	"Bridge"	"Horizontal Length"		"Optional"	"Specific"
100	11	"Bridge"	"Horizontal Width"		"Optional"	"Specific"
1	12	"Building, single"	"Production Agency"		"Optional"	"Generic"
80	12	"Building, single"	"Source Scale"		"Optional"	"Generic"
22491	12	"Building, single"	"Copyright statement"		"Optional"	"Generic"
22489	12	"Building, single"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	12	"Building, single"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	12	"Building, single"	"Supporting Textual Information"		"Optional"	"Generic"
300	12	"Building, single"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	12	"Building, single"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	12	"Building, single"	"Image File Link"		"Optional"	"Generic"
122	12	"Building, single"	"Producing Country"		"Optional"	"Generic"
124	12	"Building, single"	"Reference to a Publication"		"Optional"	"Generic"
128	12	"Building, single"	"Capture Date"		"Optional"	"Generic"
133	12	"Building, single"	"Scale Minimum"		"Optional"	"Generic"
132	12	"Building, single"	"Scale Maximum"		"Optional"	"Generic"
20666	12	"Building, single"	"Caveat"		"Optional"	"Generic"
20663	12	"Building, single"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	12	"Building, single"	"Owner Authority"		"Optional"	"Generic"
20664	12	"Building, single"	"Protective Marking"		"Optional"	"Generic"
147	12	"Building, single"	"Source Date"		"Optional"	"Generic"
148	12	"Building, single"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	12	"Building, single"	"Text File Reference"		"Optional"	"Generic"
180	12	"Building, single"	"Relative Vertical Accuracy"		"Optional"	"Generic"
3	12	"Building, single"	"Building Shape"		"Optional"	"Specific"
75	12	"Building, single"	"Colour"		"Optional"	"Specific"
76	12	"Building, single"	"Colour Pattern"		"Optional"	"Specific"
81	12	"Building, single"	"Condition"		"Optional"	"Specific"
82	12	"Building, single"	"Conspicuous, Radar"		"Optional"	"Specific"
83	12	"Building, single"	"Conspicuous, Visually"		"Optional"	"Specific"
90	12	"Building, single"	"Elevation"		"Optional"	"Specific"
94	12	"Building, single"	"Function"		"Optional"	"Specific"
95	12	"Building, single"	"Height"		"Optional"	"Specific"
96	12	"Building, single"	"Height/Length Units"		"Optional"	"Specific"
112	12	"Building, single"	"Nature of Construction"		"Optional"	"Specific"
301	12	"Building, single"	"Name (in national language characters)"		"Optional"	"Specific"
116	12	"Building, single"	"Name"		"Optional"	"Specific"
149	12	"Building, single"	"Status"		"Optional"	"Specific"
185	12	"Building, single"	"Vertical Datum"		"Optional"	"Specific"
186	12	"Building, single"	"Vertical Length"		"Optional"	"Specific"
1	13	"Built-up Area"	"Production Agency"		"Optional"	"Generic"
80	13	"Built-up Area"	"Source Scale"		"Optional"	"Generic"
22491	13	"Built-up Area"	"Copyright statement"		"Optional"	"Generic"
22489	13	"Built-up Area"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	13	"Built-up Area"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	13	"Built-up Area"	"Supporting Textual Information"		"Optional"	"Generic"
300	13	"Built-up Area"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	13	"Built-up Area"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	13	"Built-up Area"	"Image File Link"		"Optional"	"Generic"
122	13	"Built-up Area"	"Producing Country"		"Optional"	"Generic"
124	13	"Built-up Area"	"Reference to a Publication"		"Optional"	"Generic"
128	13	"Built-up Area"	"Capture Date"		"Optional"	"Generic"
133	13	"Built-up Area"	"Scale Minimum"		"Optional"	"Generic"
132	13	"Built-up Area"	"Scale Maximum"		"Optional"	"Generic"
20666	13	"Built-up Area"	"Caveat"		"Optional"	"Generic"
20663	13	"Built-up Area"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	13	"Built-up Area"	"Owner Authority"		"Optional"	"Generic"
20664	13	"Built-up Area"	"Protective Marking"		"Optional"	"Generic"
147	13	"Built-up Area"	"Source Date"		"Optional"	"Generic"
148	13	"Built-up Area"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	13	"Built-up Area"	"Text File Reference"		"Optional"	"Generic"
180	13	"Built-up Area"	"Relative Vertical Accuracy"		"Optional"	"Generic"
10	13	"Built-up Area"	"Type of Built-up Area"		"Mandatory"	"Specific"
81	13	"Built-up Area"	"Condition"		"Optional"	"Specific"
82	13	"Built-up Area"	"Conspicuous, Radar"		"Optional"	"Specific"
83	13	"Built-up Area"	"Conspicuous, Visually"		"Optional"	"Specific"
95	13	"Built-up Area"	"Height"		"Optional"	"Specific"
96	13	"Built-up Area"	"Height/Length Units"		"Optional"	"Specific"
20625	13	"Built-up Area"	"Industry"		"Optional"	"Specific"
116	13	"Built-up Area"	"Name"		"Optional"	"Specific"
301	13	"Built-up Area"	"Name (in national language characters)"		"Optional"	"Specific"
20680	13	"Built-up Area"	"Population"		"Optional"	"Specific"
185	13	"Built-up Area"	"Vertical Datum"		"Optional"	"Specific"
1	14	"Buoy, cardinal"	"Production Agency"		"Optional"	"Generic"
80	14	"Buoy, cardinal"	"Source Scale"		"Optional"	"Generic"
22491	14	"Buoy, cardinal"	"Copyright statement"		"Optional"	"Generic"
22489	14	"Buoy, cardinal"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	14	"Buoy, cardinal"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	14	"Buoy, cardinal"	"Supporting Textual Information"		"Optional"	"Generic"
300	14	"Buoy, cardinal"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	14	"Buoy, cardinal"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	14	"Buoy, cardinal"	"Image File Link"		"Optional"	"Generic"
122	14	"Buoy, cardinal"	"Producing Country"		"Optional"	"Generic"
124	14	"Buoy, cardinal"	"Reference to a Publication"		"Optional"	"Generic"
128	14	"Buoy, cardinal"	"Capture Date"		"Optional"	"Generic"
133	14	"Buoy, cardinal"	"Scale Minimum"		"Optional"	"Generic"
132	14	"Buoy, cardinal"	"Scale Maximum"		"Optional"	"Generic"
20666	14	"Buoy, cardinal"	"Caveat"		"Optional"	"Generic"
20663	14	"Buoy, cardinal"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	14	"Buoy, cardinal"	"Owner Authority"		"Optional"	"Generic"
20664	14	"Buoy, cardinal"	"Protective Marking"		"Optional"	"Generic"
147	14	"Buoy, cardinal"	"Source Date"		"Optional"	"Generic"
148	14	"Buoy, cardinal"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	14	"Buoy, cardinal"	"Text File Reference"		"Optional"	"Generic"
180	14	"Buoy, cardinal"	"Relative Vertical Accuracy"		"Optional"	"Generic"
13	14	"Buoy, cardinal"	"Category of Cardinal Mark"		"Mandatory"	"Specific"
82	14	"Buoy, cardinal"	"Conspicuous, Radar"		"Optional"	"Specific"
85	14	"Buoy, cardinal"	"End Date"		"Optional"	"Specific"
86	14	"Buoy, cardinal"	"Start Date"		"Optional"	"Specific"
109	14	"Buoy, cardinal"	"Marks Navigational - System of"		"Optional"	"Specific"
118	14	"Buoy, cardinal"	"Seasonal End Date"		"Optional"	"Specific"
119	14	"Buoy, cardinal"	"Seasonal Start Date"		"Optional"	"Specific"
149	14	"Buoy, cardinal"	"Status"		"Optional"	"Specific"
75	14	"Buoy, cardinal"	"Colour"		"Optional"	"Specific"
76	14	"Buoy, cardinal"	"Colour Pattern"		"Optional"	"Specific"
112	14	"Buoy, cardinal"	"Nature of Construction"		"Optional"	"Specific"
116	14	"Buoy, cardinal"	"Name"		"Optional"	"Specific"
301	14	"Buoy, cardinal"	"Name (in national language characters)"		"Optional"	"Specific"
186	14	"Buoy, cardinal"	"Vertical Length"		"Optional"	"Specific"
4	14	"Buoy, cardinal"	"Buoy Shape"		"Optional"	"Specific"
1	15	"Buoy, installation"	"Production Agency"		"Optional"	"Generic"
80	15	"Buoy, installation"	"Source Scale"		"Optional"	"Generic"
22491	15	"Buoy, installation"	"Copyright statement"		"Optional"	"Generic"
22489	15	"Buoy, installation"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	15	"Buoy, installation"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	15	"Buoy, installation"	"Supporting Textual Information"		"Optional"	"Generic"
300	15	"Buoy, installation"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	15	"Buoy, installation"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	15	"Buoy, installation"	"Image File Link"		"Optional"	"Generic"
122	15	"Buoy, installation"	"Producing Country"		"Optional"	"Generic"
124	15	"Buoy, installation"	"Reference to a Publication"		"Optional"	"Generic"
128	15	"Buoy, installation"	"Capture Date"		"Optional"	"Generic"
133	15	"Buoy, installation"	"Scale Minimum"		"Optional"	"Generic"
132	15	"Buoy, installation"	"Scale Maximum"		"Optional"	"Generic"
20666	15	"Buoy, installation"	"Caveat"		"Optional"	"Generic"
20663	15	"Buoy, installation"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	15	"Buoy, installation"	"Owner Authority"		"Optional"	"Generic"
20664	15	"Buoy, installation"	"Protective Marking"		"Optional"	"Generic"
147	15	"Buoy, installation"	"Source Date"		"Optional"	"Generic"
148	15	"Buoy, installation"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	15	"Buoy, installation"	"Text File Reference"		"Optional"	"Generic"
180	15	"Buoy, installation"	"Relative Vertical Accuracy"		"Optional"	"Generic"
33	15	"Buoy, installation"	"Category of Installation Buoy"		"Mandatory"	"Specific"
82	15	"Buoy, installation"	"Conspicuous, Radar"		"Optional"	"Specific"
85	15	"Buoy, installation"	"End Date"		"Optional"	"Specific"
86	15	"Buoy, installation"	"Start Date"		"Optional"	"Specific"
109	15	"Buoy, installation"	"Marks Navigational - System of"		"Optional"	"Specific"
118	15	"Buoy, installation"	"Seasonal End Date"		"Optional"	"Specific"
119	15	"Buoy, installation"	"Seasonal Start Date"		"Optional"	"Specific"
123	15	"Buoy, installation"	"Product"		"Optional"	"Specific"
149	15	"Buoy, installation"	"Status"		"Optional"	"Specific"
75	15	"Buoy, installation"	"Colour"		"Optional"	"Specific"
76	15	"Buoy, installation"	"Colour Pattern"		"Optional"	"Specific"
112	15	"Buoy, installation"	"Nature of Construction"		"Optional"	"Specific"
116	15	"Buoy, installation"	"Name"		"Optional"	"Specific"
301	15	"Buoy, installation"	"Name (in national language characters)"		"Optional"	"Specific"
186	15	"Buoy, installation"	"Vertical Length"		"Optional"	"Specific"
4	15	"Buoy, installation"	"Buoy Shape"		"Optional"	"Specific"
1	16	"Buoy, isolated danger"	"Production Agency"		"Optional"	"Generic"
80	16	"Buoy, isolated danger"	"Source Scale"		"Optional"	"Generic"
22491	16	"Buoy, isolated danger"	"Copyright statement"		"Optional"	"Generic"
22489	16	"Buoy, isolated danger"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	16	"Buoy, isolated danger"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	16	"Buoy, isolated danger"	"Supporting Textual Information"		"Optional"	"Generic"
300	16	"Buoy, isolated danger"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	16	"Buoy, isolated danger"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	16	"Buoy, isolated danger"	"Image File Link"		"Optional"	"Generic"
122	16	"Buoy, isolated danger"	"Producing Country"		"Optional"	"Generic"
124	16	"Buoy, isolated danger"	"Reference to a Publication"		"Optional"	"Generic"
128	16	"Buoy, isolated danger"	"Capture Date"		"Optional"	"Generic"
133	16	"Buoy, isolated danger"	"Scale Minimum"		"Optional"	"Generic"
132	16	"Buoy, isolated danger"	"Scale Maximum"		"Optional"	"Generic"
20666	16	"Buoy, isolated danger"	"Caveat"		"Optional"	"Generic"
20663	16	"Buoy, isolated danger"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	16	"Buoy, isolated danger"	"Owner Authority"		"Optional"	"Generic"
20664	16	"Buoy, isolated danger"	"Protective Marking"		"Optional"	"Generic"
147	16	"Buoy, isolated danger"	"Source Date"		"Optional"	"Generic"
148	16	"Buoy, isolated danger"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	16	"Buoy, isolated danger"	"Text File Reference"		"Optional"	"Generic"
180	16	"Buoy, isolated danger"	"Relative Vertical Accuracy"		"Optional"	"Generic"
82	16	"Buoy, isolated danger"	"Conspicuous, Radar"		"Optional"	"Specific"
85	16	"Buoy, isolated danger"	"End Date"		"Optional"	"Specific"
86	16	"Buoy, isolated danger"	"Start Date"		"Optional"	"Specific"
109	16	"Buoy, isolated danger"	"Marks Navigational - System of"		"Optional"	"Specific"
118	16	"Buoy, isolated danger"	"Seasonal End Date"		"Optional"	"Specific"
119	16	"Buoy, isolated danger"	"Seasonal Start Date"		"Optional"	"Specific"
149	16	"Buoy, isolated danger"	"Status"		"Optional"	"Specific"
75	16	"Buoy, isolated danger"	"Colour"		"Optional"	"Specific"
76	16	"Buoy, isolated danger"	"Colour Pattern"		"Optional"	"Specific"
112	16	"Buoy, isolated danger"	"Nature of Construction"		"Optional"	"Specific"
116	16	"Buoy, isolated danger"	"Name"		"Optional"	"Specific"
301	16	"Buoy, isolated danger"	"Name (in national language characters)"		"Optional"	"Specific"
186	16	"Buoy, isolated danger"	"Vertical Length"		"Optional"	"Specific"
4	16	"Buoy, isolated danger"	"Buoy Shape"		"Optional"	"Specific"
1	17	"Buoy, lateral"	"Production Agency"		"Optional"	"Generic"
80	17	"Buoy, lateral"	"Source Scale"		"Optional"	"Generic"
22491	17	"Buoy, lateral"	"Copyright statement"		"Optional"	"Generic"
22489	17	"Buoy, lateral"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	17	"Buoy, lateral"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	17	"Buoy, lateral"	"Supporting Textual Information"		"Optional"	"Generic"
300	17	"Buoy, lateral"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	17	"Buoy, lateral"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	17	"Buoy, lateral"	"Image File Link"		"Optional"	"Generic"
122	17	"Buoy, lateral"	"Producing Country"		"Optional"	"Generic"
124	17	"Buoy, lateral"	"Reference to a Publication"		"Optional"	"Generic"
128	17	"Buoy, lateral"	"Capture Date"		"Optional"	"Generic"
133	17	"Buoy, lateral"	"Scale Minimum"		"Optional"	"Generic"
132	17	"Buoy, lateral"	"Scale Maximum"		"Optional"	"Generic"
20666	17	"Buoy, lateral"	"Caveat"		"Optional"	"Generic"
20663	17	"Buoy, lateral"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	17	"Buoy, lateral"	"Owner Authority"		"Optional"	"Generic"
20664	17	"Buoy, lateral"	"Protective Marking"		"Optional"	"Generic"
147	17	"Buoy, lateral"	"Source Date"		"Optional"	"Generic"
148	17	"Buoy, lateral"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	17	"Buoy, lateral"	"Text File Reference"		"Optional"	"Generic"
180	17	"Buoy, lateral"	"Relative Vertical Accuracy"		"Optional"	"Generic"
