34	"Classification of Land Region"	501	"beach"	"on a shore, the area on which the waves break and over which shore debris, such as sand, shingle, pebbles, accumulate.  A beach includes backshore and foreshore.  (IHO Dictionary, S-32, 5th Edition, 418)"
34	"Classification of Land Region"	502	"backshore"	"That part of a beach which is usually dry, being reached only by the highest tides. (IHO Dictionary, S-32, 5th Edition, 349)"
34	"Classification of Land Region"	503	"foreshore"	"That part of the shore which lies between high and low water mark at ordinary tide. (IHO Dictionary, S-32, 5th Edition, 1907)"
34	"Classification of Land Region"	504	"ice cliff"	
34	"Classification of Land Region"	505	"snowfield / icefield"	
34	"Classification of Land Region"	506	"tundra"	
34	"Classification of Land Region"	507	"esker"	
34	"Classification of Land Region"	508	"fault"	
34	"Classification of Land Region"	509	"geothermal feature"	
34	"Classification of Land Region"	510	"mountain pass"	
34	"Classification of Land Region"	511	"rock strata / rock formation"	
34	"Classification of Land Region"	512	"volcano"	
34	"Classification of Land Region"	513	"cleared way / firebreak"	
34	"Classification of Land Region"	514	"land sub"	
35	"Type of Landmark"	1	"cairn"	"A mound of stones, usually conical or pyramidal, raised as a landmark or to designate a point of importance in surveying. (IHO Dictionary S-32, 5th Edition, 601)"
35	"Type of Landmark"	2	"cemetery"	"An area of land for burying the dead. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
35	"Type of Landmark"	3	"chimney"	"A vertical structure containing a passage or flue for discharging smoke and gasses. (Digital Geographic Information Standard - DIGEST)"
35	"Type of Landmark"	4	"dish aerial"	"A parabolic aerial for the receipt and transmission of high frequency radio signals. (IHO Dictionary S-32, 5th Edition, 1400)"
35	"Type of Landmark"	5	"flagstaff (flagpole)"	"A staff or pole on which flags are raised. (Digital Geographic Information Standard - DIGEST 1.28)"
35	"Type of Landmark"	6	"flare stack"	"A tall structure used for burning-off waste oil or gas. (IHO Dictionary S-32, 5th Edition, 1836)"
35	"Type of Landmark"	7	"mast"	"A straight vertical piece of timber or a hollow cylinder. (Adapted from Digital Geographic Information Standard - DIGEST)"
35	"Type of Landmark"	8	"windsock"	"A tapered fabric sleeve mounted so as to catch and swing with the wind, thus indicating the wind direction. (Navigation dictionary, US National Oceanic and Atmospheric Administration - NOAA, 1969)"
35	"Type of Landmark"	9	"monument"	"A structure erected or maintained as a memorial to a person or event. (Digital Geographic Information Standard - DIGEST)"
35	"Type of Landmark"	10	"column (pillar)"	"A cylindrical or slightly tapering body of considerably greater length than diameter erected vertically. (Oxford English Dictionary)"
35	"Type of Landmark"	11	"memorial plaque"	"A slab of metal, usually ornamented, erected as a memorial to a person or an event. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
35	"Type of Landmark"	12	"obelisk"	"A tapering shaft usually of stone or concrete, square or rectangular in section, with a pyramidal apex. (Adapted from Oxford English Dictionary)"
35	"Type of Landmark"	13	"statue"	"A representation of a human, animal or fantasy figure in marble, bronze etc. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
35	"Type of Landmark"	14	"cross"	"A monument, or other structure in form of a cross.  (Funk and Wagnells Dictionary)"
35	"Type of Landmark"	15	"dome"	"A landmark comprising a hemispherical or spheroidal shaped structure (Adapted from the Macquarie Dictionary)"
35	"Type of Landmark"	16	"radar scanner"	"A device used for directing a radar beam through a search pattern. (Adapted from Navigation dictionary, US National Oceanic and Atmospheric Administration - NOAA, 1969)"
35	"Type of Landmark"	17	"tower"	"A relatively tall structure which may be used for observation, support, storage or communication etc. (Digital Geographic Information Working Group - DGIWG, Oct 1987)"
35	"Type of Landmark"	18	"windmill"	"A wind driven system of vanes attached to a towerlike structure (excluding wind generated power plants). (Digital Geographic Information Standard - DIGEST)"
35	"Type of Landmark"	19	"windmotor"	"A modern structure for the use of windpower. (IHO Chart Specifications, M-4)"
35	"Type of Landmark"	20	"spire/minaret"	"A tall conical or pyramid-shaped structure often built on the roof or tower of a building, especially a church or mosque. (Adapted from The New Shorter Oxford English Dictionary, 1993)"
35	"Type of Landmark"	21	"Large rock or boulder on land"	"An isolated rocky formation or a single large stone (IHO Dictionary, S-32, 5th Edition)."
36	"Category of Lateral Mark"	1	"port-hand lateral mark"	"indicates the port boundary of a navigational channel or suggested route when proceeding in the `conventional direction of buoyage'."
36	"Category of Lateral Mark"	2	"starboard hand lateral mark"	"indicates the starboard boundary of a navigational channel or suggested route when proceeding in the `conventional   direction of buoyage'."
36	"Category of Lateral Mark"	3	"preferred channel to starboard lateral mark"	"at a point where a channel divides, when proceeding in the  `conventional direction of buoyage', the preferred channel (or primary route) is indicated by a modified port-hand lateral mark."
36	"Category of Lateral Mark"	4	"preferred channel to port lateral mark"	"at a point where a channel divides, when proceeding in the `conventional   direction of buoyage', the preferred channel (or primary route) is indicated by a modified starboard-hand lateral mark."
37	"Category of Light"	1	"directional function"	"A light illuminating a sector of very narrow angle and intended to mark a direction to follow. (IHO Dictionary S-32, 5th Edition, 2778)"
37	"Category of Light"	4	"leading light"	"A light associated with other lights so as to form a leading line to be followed. (Adapted from IHO Dictionary S-32, 5th Edition, 2794)"
37	"Category of Light"	5	"aero light"	"An aero light is established for aeronautical navigation and may be of high power than marine lights and visible from well offshore. (IHO Chart Specifications, M-4, 476.1)"
37	"Category of Light"	6	"air obstruction light"	"A light marking an obstacle which constitutes a danger to air navigation. (IHO Dictionary S-32, 5th Edition, 2767)"
37	"Category of Light"	7	"fog detector light"	"A light used to automatically determine conditions of visibility which warrant the turning on or off of a sound signal. (IHO Dictionary S-32, 5th Edition , 1885)"
37	"Category of Light"	8	"flood light"	"A broad beam light used to illuminate a structure or area (Adapted from the Collins Dictionary)"
37	"Category of Light"	9	"strip light"	"A light whose source has a linear form generally horizontal, which can reach a length of several metres. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
37	"Category of Light"	10	"subsidiary light"	"A light placed on or near the support of a main light and having a special use in navigation. (ALRS)"
37	"Category of Light"	11	"spotlight"	"A powerful light focused so as to illuminate a small area. (The Collins Dictionary)"
37	"Category of Light"	12	"front"	"Term used with leading lights to describe the position of the light on the lead as viewed from seaward. (S-57 Annex A, Appendix A, IHO Object"
37	"Category of Light"	13	"rear"	"Term used with leading lights to describe the position of the light on the lead as viewed from seaward. (S-57 Annex A, Appendix A, IHO Object"
37	"Category of Light"	14	"lower"	"Term used with leading lights to describe the position of the light on the lead as viewed from seaward. (S-57 Annex A, Appendix A, IHO Object"
37	"Category of Light"	15	"upper"	"Term used with leading lights to describe the position of the light on the lead as viewed from seaward. (S-57 Annex A, Appendix A, IHO Object"
37	"Category of Light"	16	"moire effect"	"A short Range (up to 2km) type of directional light. Sodium lighting gives a yellow background to a screen on which a vertical black line will be seen by an observer on the centre line. (IHO Chart Specifications, M-4, 475.8)"
37	"Category of Light"	17	"emergency"	"A light available as a back-up to a main light which will be illuminated should the main light fail. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
37	"Category of Light"	18	"bearing light"	"A light which enables its approximate bearing to be obtained without the use of a compass. (IHO Chart Specifications, M-4, 478.1)"
37	"Category of Light"	19	"horizontally disposed"	"A group of lights of identical character and almost identical position, that are disposed horizontally. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
37	"Category of Light"	20	"vertically disposed"	"A group of lights of identical character and almost identical position, that are disposed vertically. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
37	"Category of Light"	501	"Marine Light"	"a light intended primarily for marine navigation. (S-57 Annex A, Appendix A, IHO Object Catalogue)"
38	"Category of Marine farm/culture"	1	"crustaceans"	"hard shelled animals for example crabs or lobsters."
38	"Category of Marine farm/culture"	2	"oysters/mussels"	"edible bivalve molluscs."
38	"Category of Marine farm/culture"	3	"fish"	"a vertebrate cold blooded animal with gills, living in water."
38	"Category of Marine farm/culture"	4	"seaweed"	"the general name for marine plants of the Algae class which grow in long narrow ribbons. (Int. Mar. Dictionary 2nd Ed.)"
38	"Category of Marine farm/culture"	5	"pearl culture farm"	"an area where pearls are artificially cultivated."
39	"Category of Military Practice Area"	2	"Torpedo exercise area"	"An area within which exercises are carried out with torpedoes."
39	"Category of Military Practice Area"	3	"submarine exercise area"	"An area within which submarine exercises are carried out."
39	"Category of Military Practice Area"	4	"Firing danger area"	"Areas for bombing and missile exercises. (Adapted from IHO Chart Specifications, M-4, 441)"
39	"Category of Military Practice Area"	5	"Mine-laying practice area"	"An area within which mine laying exercises are carried out."
39	"Category of Military Practice Area"	6	"Small arms firing range"	"An area for shooting pistols, rifles and machine guns etc. at a target."
39	"Category of Military Practice Area"	501	"ACLANT grid"	"The ACLANT (Allied Command Atlantic) submarine grid provides NATO submarine operating authorities with a common grid for the water space management of NATO submarines (modified ATP-1(C) 3-42)"
39	"Category of Military Practice Area"	502	"Surface Danger Area"	"an area in which certain activities or factors of significance to surface navigation or operations apply. (modified FACC)"
39	"Category of Military Practice Area"	503	"JMC Areas - JENOA grid"	"A Joint Exercise Notification and Operating Area management grid used by the Joint Maritime Operational Training Staff (JMOTS) for the positioning of forces. It provides a framework for operating forces in widely dispersed groups."
